cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,구매상품종류2,구매상품종류3,봄구매비율,여름구매비율,가을구매비율,겨울구매비율,환불금액,환불건수,주구매상품,주구매지점
3504,1795790,8,224474.0,1411200,6,7,6,0.0,0.0,0.0,1.0,,,수산품,청량리점
3505,13000000,11,1181818.0,2160000,2,2,2,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365,,,화장품,잠실점
3506,420892520,377,1116426.0,69920000,129,86,32,0.2519893899204244,0.3103448275862069,0.22015915119363394,0.21750663129973474,39566000.0,9.0,기타,본  점
3507,1152000,1,1152000.0,1152000,1,1,1,0.0,1.0,0.0,0.0,,,스포츠,분당점
3508,4825000,1,4825000.0,4825000,1,1,1,0.0,0.0,0.0,1.0,,,화장품,일산점
3509,110787210,93,1191260.0,19255600,48,45,18,0.021505376344086023,0.5483870967741935,0.23655913978494625,0.1935483870967742,23062000.0,4.0,가공식품,대전점
3510,107894360,42,2568913.0,19668000,21,22,14,0.2619047619047619,0.38095238095238093,0.19047619047619047,0.16666666666666666,29502000.0,5.0,디자이너,본  점
3511,4500000,5,900000.0,4500000,2,3,3,0.0,0.0,0.0,1.0,750000.0,2.0,기타,강남점
3512,2467010,79,31228.0,280000,22,24,9,0.3291139240506329,0.0759493670886076,0.4050632911392405,0.189873417721519,280000.0,1.0,가공식품,본  점
3513,54761980,69,793652.0,8592000,42,34,22,0.2463768115942029,0.2028985507246377,0.36231884057971014,0.18840579710144928,,,기타,분당점
3514,2196400,10,219640.0,1175300,5,9,6,0.5,0.0,0.0,0.5,,,기타,강남점
3515,54095600,17,3182094.0,11761200,12,11,7,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.17647058823529413,,,시티웨어,강남점
3516,300847300,68,4424225.0,42144000,29,27,15,0.25,0.25,0.2647058823529412,0.23529411764705882,68184000.0,3.0,디자이너,동래점
3517,76051000,9,8450111.0,21120000,4,5,5,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,,,화장품,본  점
3518,53283500,7,7611929.0,33600000,5,6,4,0.0,0.42857142857142855,0.5714285714285714,0.0,,,섬유잡화,영등포점
3519,24380200,5,4876040.0,9600000,5,4,2,0.2,0.0,0.0,0.8,,,캐주얼,본  점
3520,17262940,7,2466134.0,7920000,6,7,7,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,,,남성 캐주얼,본  점
3521,68141000,8,8517625.0,30000000,7,7,7,0.0,0.25,0.25,0.5,,,명품,부산본점
3522,1678600,1,1678600.0,1678600,1,1,1,0.0,1.0,0.0,0.0,,,구두,부산본점
3523,757475030,448,1690792.0,31590000,125,87,32,0.3236607142857143,0.15848214285714285,0.17857142857142858,0.3392857142857143,28354000.0,6.0,기타,본  점
3524,30139900,10,3013990.0,17000000,5,4,3,0.1,0.7,0.0,0.2,,,화장품,분당점
3525,5760000,1,5760000.0,5760000,1,1,1,1.0,0.0,0.0,0.0,,,건강식품,일산점
3526,13097300,14,935521.0,7200000,9,6,5,0.42857142857142855,0.0,0.5714285714285714,0.0,5924000.0,3.0,시티웨어,부평점
3527,18680000,3,6226667.0,17000000,2,3,3,0.3333333333333333,0.6666666666666666,0.0,0.0,,,남성정장,영등포점
3528,3172900,3,1057633.0,1727000,3,3,3,0.3333333333333333,0.6666666666666666,0.0,0.0,,,농산물,일산점
3529,4156000,5,831200.0,2500000,3,4,4,0.0,1.0,0.0,0.0,1078000.0,1.0,커리어,분당점
3530,337492920,209,1614799.0,22890000,99,63,26,0.24401913875598086,0.3684210526315789,0.23923444976076555,0.14832535885167464,,,기타,대구점
3531,6042000,7,863143.0,3634000,4,4,3,0.0,0.42857142857142855,0.5714285714285714,0.0,,,남성 캐주얼,부평점
3532,51731800,23,2249209.0,28952000,10,8,5,0.34782608695652173,0.17391304347826086,0.17391304347826086,0.30434782608695654,34750000.0,2.0,시티웨어,영등포점
3533,23679450,53,446782.0,7832000,28,24,14,0.0,0.5283018867924528,0.2830188679245283,0.18867924528301888,,,농산물,분당점
3534,925520,11,84138.0,264000,4,4,4,0.5454545454545454,0.0,0.45454545454545453,0.0,,,가공식품,분당점
3535,8387000,3,2795667.0,6600000,3,3,3,0.0,0.0,0.0,1.0,,,화장품,본  점
3536,11856500,5,2371300.0,9142500,5,5,5,0.4,0.0,0.0,0.6,,,농산물,본  점
3537,51200400,9,5688933.0,25000000,3,2,2,0.4444444444444444,0.0,0.0,0.5555555555555556,20205000.0,1.0,골프,노원점
3538,5804900,11,527718.0,3240000,6,9,5,0.6363636363636364,0.0,0.0,0.36363636363636365,,,가공식품,강남점
3539,743400,1,743400.0,743400,1,1,1,1.0,0.0,0.0,0.0,,,피혁잡화,분당점
3540,417237910,112,3725338.0,156000000,46,42,26,0.125,0.36607142857142855,0.2857142857142857,0.22321428571428573,,,기타,본  점
3541,336993960,414,813995.0,16380000,97,67,24,0.2560386473429952,0.21980676328502416,0.2584541062801932,0.26570048309178745,13181400.0,4.0,농산물,청량리점
3542,26268800,8,3283600.0,15423800,5,7,5,0.25,0.75,0.0,0.0,,,디자이너,본  점
3543,169690400,4,42422600.0,166760000,4,4,4,0.0,0.25,0.0,0.75,,,구두,잠실점
3544,18242200,18,1013456.0,3796800,11,8,5,0.3888888888888889,0.4444444444444444,0.05555555555555555,0.1111111111111111,600000.0,1.0,섬유잡화,본  점
3545,95846730,67,1430548.0,13930000,34,36,19,0.2835820895522388,0.31343283582089554,0.1044776119402985,0.29850746268656714,,,기타,잠실점
3546,124269100,72,1725960.0,15900000,32,32,16,0.2222222222222222,0.20833333333333334,0.375,0.19444444444444445,3140000.0,3.0,캐주얼,본  점
3547,222518660,315,706408.0,103500000,112,77,29,0.13968253968253969,0.26031746031746034,0.33650793650793653,0.2634920634920635,139194800.0,15.0,가공식품,강남점
3548,2596000,1,2596000.0,2596000,1,1,1,0.0,0.0,0.0,1.0,,,트래디셔널,광주점
3549,41990600,220,190866.0,8900000,54,40,15,0.1409090909090909,0.33636363636363636,0.32727272727272727,0.19545454545454546,,,농산물,분당점
3550,6609440,38,173933.0,1827000,15,12,9,0.7631578947368421,0.0,0.07894736842105263,0.15789473684210525,,,차/커피,본  점
3551,2473780,14,176699.0,1680000,4,6,4,0.21428571428571427,0.21428571428571427,0.0,0.5714285714285714,,,가공식품,본  점
3552,39473670,17,2321981.0,31275000,10,12,7,0.47058823529411764,0.0,0.0,0.5294117647058824,715000.0,2.0,수산품,부산본점
3553,10254770,94,109093.0,3600000,35,24,12,0.0,0.425531914893617,0.4574468085106383,0.11702127659574468,,,농산물,관악점
3554,83040000,12,6920000.0,11988000,5,6,6,0.3333333333333333,0.16666666666666666,0.0,0.5,,,건강식품,잠실점
3555,332833110,199,1672528.0,38172000,77,60,21,0.2864321608040201,0.3015075376884422,0.2964824120603015,0.11557788944723618,4547300.0,5.0,가공식품,본  점
3556,131080,12,10923.0,33000,3,4,3,0.4166666666666667,0.4166666666666667,0.0,0.16666666666666666,,,육류,일산점
3557,24307340,19,1279334.0,5220000,11,10,9,0.5263157894736842,0.05263157894736842,0.15789473684210525,0.2631578947368421,1125000.0,2.0,화장품,강남점
3558,465650200,58,8028452.0,131484000,26,28,15,0.1724137931034483,0.27586206896551724,0.29310344827586204,0.25862068965517243,,,가공식품,본  점
3559,344353830,130,2648876.0,40500000,54,45,22,0.36153846153846153,0.14615384615384616,0.24615384615384617,0.24615384615384617,490000.0,1.0,기타,일산점
3560,828500,3,276167.0,440000,3,3,3,0.0,1.0,0.0,0.0,,,구두,영등포점
3561,55622910,87,639344.0,5160000,29,22,14,0.1724137931034483,0.3218390804597701,0.22988505747126436,0.27586206896551724,,,기타,본  점
3562,146975380,250,587902.0,13708000,93,50,25,0.228,0.22,0.272,0.28,6160000.0,1.0,기타,분당점
3563,125766800,44,2858336.0,32445000,27,26,19,0.09090909090909091,0.3181818181818182,0.3409090909090909,0.25,8072000.0,3.0,명품,본  점
3564,4794800,5,958960.0,3200000,4,4,3,0.4,0.2,0.0,0.4,3200000.0,1.0,남성정장,잠실점
3565,9636000,1,9636000.0,9636000,1,1,1,0.0,0.0,0.0,1.0,,,명품,부산본점
3566,532554900,118,4513177.0,62270000,38,33,18,0.288135593220339,0.1271186440677966,0.2288135593220339,0.3559322033898305,63303600.0,14.0,디자이너,광주점
3567,1128000,3,376000.0,765600,3,3,3,0.0,0.0,0.6666666666666666,0.3333333333333333,,,가공식품,일산점
3568,56017000,18,3112056.0,24000000,10,11,8,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.2777777777777778,24995400.0,2.0,가구,본  점
3569,15160850,5,3032170.0,14960000,5,4,3,0.8,0.0,0.0,0.2,,,농산물,본  점
3570,7324000,30,244133.0,6946000,14,10,8,0.43333333333333335,0.03333333333333333,0.4666666666666667,0.06666666666666667,9704000.0,5.0,축산가공,잠실점
3571,4827240,13,371326.0,2500000,8,12,8,0.07692307692307693,0.0,0.0,0.9230769230769231,2500000.0,1.0,농산물,분당점
3572,1800000,1,1800000.0,1800000,1,1,1,1.0,0.0,0.0,0.0,,,스포츠,잠실점
3573,21288200,11,1935291.0,7492800,8,8,7,1.0,0.0,0.0,0.0,1667500.0,1.0,피혁잡화,본  점
3574,13768750,29,474784.0,3916500,13,14,10,1.0,0.0,0.0,0.0,,,농산물,미아점
3575,2332800,1,2332800.0,2332800,1,1,1,0.0,0.0,0.0,1.0,,,구두,일산점
3576,1714700,6,285783.0,936000,5,6,3,0.16666666666666666,0.0,0.8333333333333334,0.0,,,캐주얼,일산점
3577,444186940,76,5844565.0,29040000,30,28,17,0.32894736842105265,0.15789473684210525,0.3815789473684211,0.13157894736842105,,,아동,영등포점
3578,164723660,47,3504759.0,25070000,26,24,16,0.40425531914893614,0.1702127659574468,0.2127659574468085,0.2127659574468085,22733000.0,3.0,기타,영등포점
3579,346405080,84,4123870.0,29000000,32,28,16,0.40476190476190477,0.25,0.2261904761904762,0.11904761904761904,10520000.0,3.0,시티웨어,분당점
3580,8424000,1,8424000.0,8424000,1,1,1,0.0,0.0,1.0,0.0,,,건강식품,부산본점
3581,262750,2,131375.0,216000,2,1,1,0.0,1.0,0.0,0.0,,,가공식품,잠실점
3582,691200,1,691200.0,691200,1,1,1,1.0,0.0,0.0,0.0,,,스포츠,대전점
3583,20100000,2,10050000.0,12700000,2,2,2,0.5,0.0,0.0,0.5,,,명품,대전점
3584,11291500,10,1129150.0,3768000,6,7,4,0.2,0.3,0.1,0.4,,,가공식품,분당점
3585,84166950,38,2214920.0,15048000,19,19,14,0.2631578947368421,0.39473684210526316,0.18421052631578946,0.15789473684210525,560000.0,1.0,화장품,본  점
3586,513195950,91,5639516.0,115500000,23,12,8,0.23076923076923078,0.34065934065934067,0.25274725274725274,0.17582417582417584,161536200.0,4.0,디자이너,부산본점
3587,224731760,260,864353.0,15842400,79,60,29,0.3230769230769231,0.21153846153846154,0.24615384615384617,0.21923076923076923,18886300.0,6.0,가공식품,창원점
3588,155500720,136,1143388.0,32110000,58,48,23,0.34558823529411764,0.19852941176470587,0.23529411764705882,0.22058823529411764,2559300.0,3.0,농산물,일산점
3589,14509000,6,2418167.0,5984000,3,1,1,0.16666666666666666,0.5,0.0,0.3333333333333333,,,화장품,영등포점
3590,59708930,66,904681.0,24080000,31,29,16,0.4393939393939394,0.21212121212121213,0.12121212121212122,0.22727272727272727,,,가공식품,본  점
3591,274027030,91,3011286.0,56328000,39,34,18,0.17582417582417584,0.38461538461538464,0.3956043956043956,0.04395604395604396,,,가공식품,본  점
3592,2580000,1,2580000.0,2580000,1,1,1,1.0,0.0,0.0,0.0,,,셔츠,일산점
3593,37687100,13,2899008.0,19580000,10,10,7,0.0,0.0,1.0,0.0,,,캐주얼,일산점
3594,105494400,35,3014126.0,27600000,10,12,7,0.02857142857142857,0.2,0.42857142857142855,0.34285714285714286,6210000.0,3.0,기타,본  점
3595,31950000,2,15975000.0,30672000,1,2,2,0.0,0.0,0.0,1.0,,,기타,본  점
3596,17405600,26,669446.0,5740000,14,14,12,0.038461538461538464,0.23076923076923078,0.2692307692307692,0.46153846153846156,5740000.0,1.0,기타,청량리점
3597,574280620,204,2815101.0,98028000,77,54,25,0.21568627450980393,0.39215686274509803,0.18137254901960784,0.2107843137254902,21994300.0,7.0,가공식품,인천점
3598,28278730,72,392760.0,10830000,34,25,16,0.20833333333333334,0.3055555555555556,0.20833333333333334,0.2777777777777778,,,기타,영등포점
3599,1000000,4,250000.0,570000,1,2,2,0.0,0.5,0.0,0.5,,,기타,일산점
3600,10234700,40,255868.0,1890000,16,14,9,0.275,0.175,0.225,0.325,,,일용잡화,일산점
3601,264018480,71,3718570.0,38640000,29,34,19,0.09859154929577464,0.5352112676056338,0.36619718309859156,0.0,,,명품,본  점
3602,43902510,83,528946.0,19200000,32,22,14,0.5060240963855421,0.10843373493975904,0.08433734939759036,0.30120481927710846,,,기타,분당점
3603,222616800,67,3322639.0,41496000,36,28,16,0.31343283582089554,0.13432835820895522,0.29850746268656714,0.2537313432835821,2376000.0,2.0,화장품,대전점
3604,15525800,12,1293817.0,4531000,10,10,9,0.3333333333333333,0.4166666666666667,0.0,0.25,,,셔츠,본  점
3605,2619800,7,374257.0,2744000,5,5,4,0.5714285714285714,0.42857142857142855,0.0,0.0,3544000.0,2.0,디자이너,본  점
3606,26540000,1,26540000.0,26540000,1,1,1,1.0,0.0,0.0,0.0,,,시티웨어,잠실점
3607,42947000,3,14315667.0,30272000,3,2,2,0.6666666666666666,0.3333333333333333,0.0,0.0,,,디자이너,노원점
3608,110048240,56,1965147.0,18750000,31,25,17,0.5,0.10714285714285714,0.14285714285714285,0.25,,,기타,관악점
3609,38940840,101,385553.0,22050000,35,23,13,0.1782178217821782,0.09900990099009901,0.31683168316831684,0.40594059405940597,10051000.0,7.0,기타,광주점
3610,9933680,7,1419097.0,8778000,5,5,4,1.0,0.0,0.0,0.0,,,수산품,안양점
3611,2125000,2,1062500.0,1250000,2,2,2,0.0,1.0,0.0,0.0,,,캐주얼,부평점
3612,2116800,1,2116800.0,2116800,1,1,1,0.0,0.0,0.0,1.0,,,구두,분당점
3613,71290800,50,1425816.0,9552000,23,23,13,0.46,0.1,0.2,0.24,2142900.0,2.0,캐주얼,영등포점
3614,284200,12,23683.0,954000,7,7,5,0.0,0.0,1.0,0.0,1007000.0,2.0,기타,상인점
3615,255010940,139,1834611.0,31004000,64,43,24,0.38848920863309355,0.17985611510791366,0.2302158273381295,0.2014388489208633,6000000.0,1.0,기타,분당점
3616,3285000,3,1095000.0,3125000,2,3,3,1.0,0.0,0.0,0.0,,,육류,일산점
3617,22000,2,11000.0,16500,1,2,1,0.0,0.0,0.0,1.0,,,가공식품,본  점
3618,4315850,6,719308.0,2100000,4,4,3,0.6666666666666666,0.0,0.0,0.3333333333333333,,,기타,본  점
3619,324888920,91,3570208.0,71530000,47,35,21,0.3076923076923077,0.24175824175824176,0.26373626373626374,0.18681318681318682,4388000.0,3.0,기타,본  점
3620,238304160,69,3453683.0,226908000,37,36,23,0.11594202898550725,0.2318840579710145,0.14492753623188406,0.5072463768115942,315523800.0,13.0,기타,본  점
3621,10137000,3,3379000.0,8856000,2,3,3,0.0,0.0,0.3333333333333333,0.6666666666666666,,,주방가전,본  점
3622,41200910,8,5150114.0,31383500,6,7,7,0.25,0.0,0.25,0.5,,,기타,광주점
3623,3522340,19,185386.0,1200000,11,15,10,0.21052631578947367,0.3684210526315789,0.3157894736842105,0.10526315789473684,,,가공식품,동래점
3624,50099570,133,376688.0,11776000,60,41,19,0.24060150375939848,0.2706766917293233,0.3007518796992481,0.18796992481203006,18387900.0,7.0,농산물,분당점
3625,1772000,1,1772000.0,1772000,1,1,1,0.0,0.0,0.0,1.0,,,명품,강남점
3626,43257000,11,3932455.0,24840000,9,5,5,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,,,셔츠,청량리점
3627,137056780,230,595899.0,11430000,73,62,25,0.34347826086956523,0.1782608695652174,0.13478260869565217,0.34347826086956523,31316000.0,10.0,가공식품,본  점
3628,19383500,4,4845875.0,16800000,3,4,4,1.0,0.0,0.0,0.0,,,트래디셔널,본  점
3629,250000,3,83333.0,6456000,2,2,2,0.0,0.0,1.0,0.0,6456000.0,1.0,디자이너,광주점
3630,100355230,72,1393823.0,11040000,44,36,22,0.027777777777777776,0.25,0.4166666666666667,0.3055555555555556,1125000.0,1.0,가공식품,노원점
3631,10267200,2,5133600.0,9198000,2,2,2,0.0,0.0,0.0,1.0,,,디자이너,부산본점
3632,94599390,61,1550810.0,33408000,30,20,14,0.21311475409836064,0.32786885245901637,0.06557377049180328,0.39344262295081966,,,가공식품,본  점
3633,162059990,692,234191.0,7750000,101,55,26,0.19797687861271676,0.22254335260115607,0.27167630057803466,0.3078034682080925,,,농산물,분당점
3634,131281760,50,2625635.0,59280000,24,24,14,0.34,0.14,0.4,0.12,,,화장품,분당점
3635,143443450,42,3415320.0,21200000,11,11,7,0.2857142857142857,0.2619047619047619,0.23809523809523808,0.21428571428571427,,,주방용품,강남점
3636,47391900,17,2787759.0,15101800,6,10,5,0.0,0.0,0.8823529411764706,0.11764705882352941,,,가공식품,강남점
3637,83633560,35,2389530.0,14162760,13,13,9,0.08571428571428572,0.34285714285714286,0.4,0.17142857142857143,,,기타,잠실점
3638,0,2,0.0,108576000,1,1,1,0.0,0.0,1.0,0.0,108576000.0,1.0,대형가전,본  점
3639,5296200,2,2648100.0,5232500,2,2,2,0.5,0.5,0.0,0.0,,,남성 캐주얼,노원점
3640,2201400,10,220140.0,1776000,6,6,6,1.0,0.0,0.0,0.0,,,기타,강남점
3641,232510670,72,3229315.0,108456000,30,36,19,0.125,0.3888888888888889,0.2777777777777778,0.20833333333333334,6240000.0,2.0,가공식품,본  점
3642,13195000,2,6597500.0,12500000,2,2,2,0.0,0.0,0.5,0.5,,,남성 캐주얼,본  점
3643,220056600,30,7335220.0,99600000,20,18,15,0.5,0.2,0.13333333333333333,0.16666666666666666,,,기타,본  점
3644,96430950,62,1555338.0,11375000,29,25,15,0.43548387096774194,0.16129032258064516,0.16129032258064516,0.24193548387096775,516000.0,1.0,기타,동래점
3645,85099300,22,3868150.0,13860000,8,8,7,0.2727272727272727,0.3181818181818182,0.22727272727272727,0.18181818181818182,,,화장품,부산본점
3646,43724100,21,2082100.0,15900000,7,8,5,0.38095238095238093,0.14285714285714285,0.14285714285714285,0.3333333333333333,12768000.0,2.0,기타,부산본점
3647,2228000,4,557000.0,1738000,3,2,2,1.0,0.0,0.0,0.0,360000.0,1.0,모피/피혁,미아점
3648,500000,1,500000.0,500000,1,1,1,0.0,1.0,0.0,0.0,,,스포츠,본  점
3649,5174000,1,5174000.0,5174000,1,1,1,0.0,0.0,0.0,1.0,,,시티웨어,분당점
3650,43772160,60,729536.0,7938000,34,33,15,0.6833333333333333,0.1,0.0,0.21666666666666667,4281200.0,1.0,가공식품,강남점
3651,75379500,15,5025300.0,34000000,11,10,8,0.13333333333333333,0.2,0.4666666666666667,0.2,,,기타,일산점
3652,263033730,42,6262708.0,55104000,8,7,5,0.09523809523809523,0.11904761904761904,0.38095238095238093,0.40476190476190477,,,기타,본  점
3653,56529610,7,8075659.0,51920000,5,4,4,0.0,0.0,1.0,0.0,,,주방용품,대전점
3654,8210000,5,1642000.0,4000000,4,5,5,0.2,0.2,0.6,0.0,,,화장품,잠실점
3655,51772880,14,3698063.0,25454000,9,11,9,0.0,0.0,0.0,1.0,,,농산물,잠실점
3656,12100000,12,1008333.0,3477000,9,12,8,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,,,스포츠,광주점
3657,66000000,1,66000000.0,66000000,1,1,1,0.0,0.0,0.0,1.0,,,모피/피혁,일산점
3658,286604610,173,1656674.0,58950000,64,52,25,0.30057803468208094,0.18497109826589594,0.49710982658959535,0.017341040462427744,14450000.0,1.0,농산물,본  점
3659,290858450,222,1310173.0,36124000,95,59,20,0.26576576576576577,0.13963963963963963,0.3738738738738739,0.22072072072072071,,,농산물,부산본점
3660,63572490,51,1246519.0,25960000,25,24,16,0.13725490196078433,0.35294117647058826,0.19607843137254902,0.3137254901960784,3080000.0,1.0,수산품,본  점
3661,15052750,19,792250.0,5952000,14,13,8,0.0,0.2631578947368421,0.10526315789473684,0.631578947368421,,,수산품,본  점
3662,453321090,108,4197418.0,84870000,52,45,21,0.23148148148148148,0.24074074074074073,0.3611111111111111,0.16666666666666666,,,가공식품,분당점
3663,1199600,3,399867.0,1140800,2,3,3,0.0,1.0,0.0,0.0,,,차/커피,잠실점
3664,4824200,4,1206050.0,2539200,3,3,3,0.0,0.0,1.0,0.0,,,모피/피혁,잠실점
3665,24000000,1,24000000.0,24000000,1,1,1,0.0,1.0,0.0,0.0,,,골프,본  점
3666,5500,1,5500.0,5500,1,1,1,0.0,1.0,0.0,0.0,,,가공식품,분당점
3667,91898180,296,310467.0,59340000,74,57,18,0.16554054054054054,0.3614864864864865,0.24324324324324326,0.22972972972972974,1021000.0,4.0,기타,본  점
3668,213810700,25,8552428.0,34854600,15,14,12,0.0,0.44,0.12,0.44,26730000.0,1.0,디자이너,본  점
3669,3228400,5,645680.0,1564000,5,5,4,0.8,0.0,0.0,0.2,,,셔츠,강남점
3670,207414240,127,1633183.0,81000000,69,50,25,0.23622047244094488,0.4015748031496063,0.2755905511811024,0.08661417322834646,15116100.0,21.0,골프,본  점
3671,101200,2,50600.0,75900,1,2,1,0.0,1.0,0.0,0.0,,,가공식품,본  점
3672,70212600,32,2194144.0,11270000,18,17,12,0.15625,0.375,0.1875,0.28125,2800600.0,1.0,화장품,본  점
3673,16408000,2,8204000.0,12544000,2,2,2,0.0,0.0,0.0,1.0,,,섬유잡화,잠실점
3674,2377500,4,594375.0,858000,4,4,4,0.0,0.0,0.75,0.25,,,침구/수예,영등포점
3675,31499190,418,75357.0,960000,39,29,10,0.3014354066985646,0.21291866028708134,0.20574162679425836,0.2799043062200957,,,농산물,일산점
3676,27829600,9,3092178.0,7875000,8,6,4,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,,,시티웨어,강남점
3677,14830000,7,2118571.0,9660000,4,7,4,0.0,0.0,0.0,1.0,,,가공식품,잠실점
3678,123932610,23,5388374.0,60390000,16,17,12,0.17391304347826086,0.0,0.391304347826087,0.43478260869565216,,,시티웨어,분당점
3679,11798000,5,2359600.0,3750000,4,4,3,0.4,0.2,0.0,0.4,,,시티웨어,본  점
3680,334760740,111,3015863.0,27500000,60,42,19,0.26126126126126126,0.27927927927927926,0.18018018018018017,0.27927927927927926,,,가공식품,본  점
3681,390000,1,390000.0,390000,1,1,1,1.0,0.0,0.0,0.0,,,캐주얼,대전점
3682,606000,2,303000.0,546000,2,2,2,0.5,0.0,0.5,0.0,,,주방가전,분당점
3683,184119950,137,1343941.0,55272000,56,47,22,0.25547445255474455,0.31386861313868614,0.34306569343065696,0.08759124087591241,24380500.0,14.0,명품,본  점
3684,27599940,289,95502.0,5097600,44,39,10,0.3356401384083045,0.20069204152249134,0.13494809688581316,0.328719723183391,,,가공식품,본  점
3685,110816900,18,6156494.0,34960000,10,9,5,0.6666666666666666,0.0,0.0,0.3333333333333333,,,스포츠,분당점
3686,28462930,284,100222.0,4625000,51,35,14,0.3626760563380282,0.04929577464788732,0.3028169014084507,0.2852112676056338,,,기타,부평점
3687,159555010,135,1181889.0,69600000,46,34,14,0.14074074074074075,0.34814814814814815,0.34074074074074073,0.17037037037037037,,,가공식품,일산점
3688,108418530,43,2521361.0,48622000,23,19,12,0.023255813953488372,0.5348837209302325,0.11627906976744186,0.32558139534883723,,,기타,잠실점
3689,402000,2,201000.0,268000,1,2,2,1.0,0.0,0.0,0.0,,,수산품,본  점
3690,67034050,75,893787.0,14161000,26,21,17,0.30666666666666664,0.22666666666666666,0.32,0.14666666666666667,,,차/커피,잠실점
3691,389541680,148,2632038.0,50400000,82,58,22,0.33783783783783783,0.3310810810810811,0.16891891891891891,0.16216216216216217,11583000.0,1.0,가공식품,본  점
3692,300913200,57,5279179.0,36340000,7,5,3,0.2807017543859649,0.19298245614035087,0.2982456140350877,0.22807017543859648,145942600.0,14.0,캐주얼,부산본점
3693,140775800,102,1380155.0,72000000,51,42,17,0.18627450980392157,0.5490196078431373,0.24509803921568626,0.0196078431372549,,,가공식품,본  점
3694,500814400,149,3361170.0,95319000,73,41,19,0.3691275167785235,0.19463087248322147,0.26174496644295303,0.174496644295302,21539800.0,10.0,기타,인천점
3695,1078000,2,539000.0,1029000,1,2,2,1.0,0.0,0.0,0.0,,,남성 캐주얼,영등포점
3696,12509000,3,4169667.0,10500000,2,3,2,0.0,0.0,0.0,1.0,,,명품,잠실점
3697,32956800,20,1647840.0,10320000,12,15,9,0.0,0.4,0.6,0.0,4170000.0,1.0,가공식품,본  점
3698,78192340,546,143209.0,4625000,94,63,21,0.23443223443223443,0.25457875457875456,0.23076923076923078,0.2802197802197802,1188000.0,3.0,기타,안양점
3699,17121000,5,3424200.0,15480000,3,3,3,0.0,0.4,0.0,0.6,,,시티웨어,광주점
3700,136959970,104,1316923.0,15141000,37,30,16,0.17307692307692307,0.18269230769230768,0.2980769230769231,0.34615384615384615,,,기타,부산본점
3701,222334980,85,2615706.0,113640000,44,34,16,0.07058823529411765,0.32941176470588235,0.29411764705882354,0.3058823529411765,,,기타,광주점
3702,80529070,44,1830206.0,26840000,29,23,14,0.022727272727272728,0.7727272727272727,0.11363636363636363,0.09090909090909091,13651400.0,2.0,기타,노원점
3703,960000,13,73846.0,570000,9,9,7,0.0,0.0,0.0,1.0,,,농산물,청량리점
3704,9355980,11,850544.0,2955500,6,5,5,0.45454545454545453,0.2727272727272727,0.0,0.2727272727272727,1475000.0,1.0,기타,잠실점
3705,7325330,6,1220888.0,6892800,5,5,4,0.0,0.0,1.0,0.0,,,농산물,노원점
3706,83429720,88,948065.0,18691200,47,37,21,0.14772727272727273,0.3181818181818182,0.19318181818181818,0.3409090909090909,,,기타,본  점
3707,166388870,35,4753968.0,22006600,15,12,9,0.4,0.22857142857142856,0.3142857142857143,0.05714285714285714,,,디자이너,잠실점
3708,442020300,50,8840406.0,88410000,20,22,17,0.26,0.22,0.1,0.42,,,디자이너,일산점
3709,42982080,106,405491.0,10260000,41,44,15,0.2641509433962264,0.3584905660377358,0.1320754716981132,0.24528301886792453,12445000.0,12.0,가공식품,본  점
3710,15997900,74,216188.0,2400000,39,36,17,0.21621621621621623,0.12162162162162163,0.5540540540540541,0.10810810810810811,3103000.0,8.0,기타,잠실점
3711,106842390,97,1101468.0,22410000,43,39,22,0.23711340206185566,0.15463917525773196,0.36082474226804123,0.24742268041237114,,,농산물,잠실점
3712,3354000,2,1677000.0,3225000,1,2,2,0.0,0.0,0.0,1.0,,,기타,잠실점
3713,192878540,250,771514.0,77175000,91,61,29,0.28,0.212,0.184,0.324,158044900.0,38.0,가공식품,영등포점
3714,33050860,15,2203391.0,13080000,11,11,9,0.26666666666666666,0.06666666666666667,0.2,0.4666666666666667,,,기타,분당점
3715,434924920,612,710662.0,21868000,179,100,32,0.24509803921568626,0.28431372549019607,0.27450980392156865,0.19607843137254902,,,농산물,분당점
3716,8455990,32,264250.0,7152000,16,21,12,0.28125,0.21875,0.125,0.375,7450000.0,2.0,농산물,분당점
3717,29320750,20,1466038.0,10900000,12,11,8,1.0,0.0,0.0,0.0,7400000.0,2.0,기타,광주점
3718,356211500,131,2719172.0,36038250,62,34,19,0.22900763358778625,0.22900763358778625,0.3282442748091603,0.21374045801526717,28991000.0,11.0,기타,본  점
3719,35565020,52,683943.0,29184000,20,17,11,0.5,0.23076923076923078,0.2692307692307692,0.0,,,농산물,분당점
3720,17326350,4,4331588.0,13547000,4,4,3,0.5,0.0,0.0,0.5,,,일용잡화,분당점
